Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
UGP,Ultrapar Participacoes S.A.,2.67,$2.91B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",11.92,$490.75M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/umh
UMH^B,"UMH Properties, Inc.",24.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^b
UMH^C,"UMH Properties, Inc.",21.68,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^c
UMH^D,"UMH Properties, Inc.",21.4756,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/umh^d
UA,"Under Armour, Inc.",7.3,$3.31B,2016,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ua
UAA,"Under Armour, Inc.",8.23,$3.74B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/uaa
UFI,"Unifi, Inc.",12.18,$224.68M,n/a,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,170.53,$3.22B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/unf
UN,Unilever NV,49.31,$116.2B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/un
UL,Unilever PLC,52.45,$137.25B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,159.12,$107.97B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/unp
UIS,Unisys Corporation,10.87,$684.48M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/uis
UNT,Unit Corporation,0.2702,$14.98M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/unt
UMC,United Microelectronics Corporation,2.53,$5.54B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/umc
UNFI,"United Natural Foods, Inc.",18.23,$977.45M,2019,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/unfi
UPS,"United Parcel Service, Inc.",96.1,$82.86B,1999,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",129.33,$9.32B,1997,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,30.43,$2.6B,1988,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,24.88,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,25.73,n/a,2014,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,25.7,n/a,2015,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/uzc
X,United States Steel Corporation,7.61,$1.3B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/x
UNH,UnitedHealth Group Incorporated,293.36,$278.22B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,46.85,$700.84M,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/utl
UNVR,Univar Solutions Inc.,14.21,$2.4B,2015,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/unvr
UVV,Universal Corporation,41.45,$1.02B,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,90.08,$1.24B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",100.13,$8.5B,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/uhs
UVE,UNIVERSAL INSURANCE HOLDINGS INC,18,$583.26M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/uve
UTI,Universal Technical Institute Inc,6.72,$219.11M,2003,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/uti
UNM,Unum Group,15.11,$3.07B,n/a,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unm
UNMA,Unum Group,24.43,n/a,2018,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/unma
UE,Urban Edge Properties,9.35,$1.09B,2015,Finance,Real Estate,https://old.nasdaq.com/symbol/ue
UBA,Urstadt Biddle Properties Inc.,12.94,$518.4M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/uba
UBP,Urstadt Biddle Properties Inc.,10.4,$416.64M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ubp
UBP^H,Urstadt Biddle Properties Inc.,20.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^h
UBP^K,Urstadt Biddle Properties Inc.,20,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ubp^k
USFD,US Foods Holding Corp.,19.21,$4.23B,2016,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/usfd
USAC,"USA Compression Partners, LP",9.76,$944M,2013,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/usac
USNA,"USANA Health Sciences, Inc.",82.76,$1.74B,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/usna
USDP,USD Partners LP,2.91,$78.12M,2014,Transportation,Railroads,https://old.nasdaq.com/symbol/usdp
BIF,"USLIFE Income Fund, Inc.",9.21,$945.65M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bif
VFC,V.F. Corporation,56.45,$22.28B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/vfc
EGY,"VAALCO Energy, Inc. ",0.9102,$52.3M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/egy
MTN,"Vail Resorts, Inc.",189.05,$7.62B,1997,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/mtn
VAL,Valaris plc,0.3471,$71.5M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/val
VALE,VALE S.A.,9.01,$46.22B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/vale
VLO,Valero Energy Corporation,64.35,$26.24B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/vlo
VHI,"Valhi, Inc.",0.8373,$284.04M,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vhi
VMI,"Valmont Industries, Inc.",106.7,$2.3B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vmi
VVV,Valvoline Inc.,17.62,$3.26B,2016,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vvv
VAPO,"Vapotherm, Inc.",25.06,$537.71M,2018,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/vapo
VAR,"Varian Medical Systems, Inc.",118.97,$10.8B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,10.68,$1.58B,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/vgr
VEC,"Vectrus, Inc.",47.75,$553.41M,2014,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,4.97,$4.62B,2013,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,197.17,$29.58B,2013,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/veev
VEL,"Velocity Financial, Inc.",2.5,$50.22M,2020,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/vel
VNTR,Venator Materials PLC,1.4,$149.43M,2017,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/vntr
VTR,"Ventas, Inc.",32.26,$12.04B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vtr
VNE,"Veoneer, Inc.",9.66,$1.08B,2018,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/vne
VER,VEREIT Inc.,4.98,$5.37B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ver
VER^F,VEREIT Inc.,24.44,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ver^f
VRTV,Veritiv Corporation,9.23,$146.45M,2014,Consumer Services,Paper,https://old.nasdaq.com/symbol/vrtv
VZ,Verizon Communications Inc.,55.72,$230.57B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/vz
VET,Vermilion Energy Inc.,4.98,$781.96M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vet
VRS,Verso Corporation,14.09,$493.85M,2016,Basic Industries,Paper,https://old.nasdaq.com/symbol/vrs
VCIF,Vertical Capital Income Fund,9.63,$99.96M,2019,n/a,n/a,https://old.nasdaq.com/symbol/vcif
VERT.U,"Vertiv Holdings, LLC",n/a,n/a,2018,n/a,n/a,https://old.nasdaq.com/symbol/vert.u
VRT,"Vertiv Holdings, LLC",11.71,$3.85B,2018,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vrt
VRT.WS,"Vertiv Holdings, LLC",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vrt.ws
VVI,Viad Corp,16.99,$346.27M,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/vvi
VICI,VICI Properties Inc.,16.52,$7.74B,2018,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vici
VNCE,Vince Holding Corp.,5.77,$67.39M,2013,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/vnce
VIPS,Vipshop Holdings Limited,16.62,$11.18B,2012,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/vips
SPCE,"Virgin Galactic Holdings, Inc.",16,$3.37B,2017,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/spce
VGI,Virtus Global Multi-Sector Income Fund,9.94,$112.4M,2012,n/a,n/a,https://old.nasdaq.com/symbol/vgi
ZTR,Virtus Total Return Fund Inc.,8.31,$204.95M,1988,n/a,n/a,https://old.nasdaq.com/symbol/ztr
V,Visa Inc.,191.38,$407.45B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/v
VSH,"Vishay Intertechnology, Inc.",15.6,$2.26B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vsh
VPG,"Vishay Precision Group, Inc.",21.72,$294.68M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/vpg
VIST,"Vista Oil & Gas, S.A.B. de C.V.",3.41,$297.7M,2019,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/vist
VSTO,Vista Outdoor Inc.,7.77,$450.96M,2015,Capital Goods,Ordnance And Accessories,https://old.nasdaq.com/symbol/vsto
VST,Vistra Energy Corp.,19.92,$9.73B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/vst
VST.WS.A,Vistra Energy Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vst.ws.a
VVNT,"Vivint Smart Home, Inc.",11.74,$2.09B,2017,Finance,Business Services,https://old.nasdaq.com/symbol/vvnt
VVNT.WS,"Vivint Smart Home, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vvnt.ws
VSLR,"Vivint Solar, Inc.",6.61,$824.07M,2014,Capital Goods,Building Products,https://old.nasdaq.com/symbol/vslr
VMW,"Vmware, Inc.",139.03,$58.12B,2007,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/vmw
VOC,VOC Energy Trust,1.85,$31.45M,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/voc
VCRA,"Vocera Communications, Inc.",19.35,$619.69M,2012,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/vcra
VNO,Vornado Realty Trust,37.87,$7.24B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/vno
VNO^K,Vornado Realty Trust,22.18,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^k
VNO^L,Vornado Realty Trust,20.87,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^l
VNO^M,Vornado Realty Trust,20.21,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vno^m
VJET,voxeljet AG,0.895,$21.64M,2013,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/vjet
IAE,Voya Asia Pacific High Dividend Equity Income Fund,6.84,$81.39M,2007,n/a,n/a,https://old.nasdaq.com/symbol/iae
IHD,Voya Emerging Markets High Income Dividend Equity Fund,5.86,$111.57M,2011,n/a,n/a,https://old.nasdaq.com/symbol/ihd
VOYA,"Voya Financial, Inc.",43.04,$5.43B,2013,Finance,Life Insurance,https://old.nasdaq.com/symbol/voya
VOYA^B,"Voya Financial, Inc.",25.47,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/voya^b
IGA,Voya Global Advantage and Premium Opportunity Fund,7.95,$145.52M,2005,n/a,n/a,https://old.nasdaq.com/symbol/iga
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,4.85,$470.83M,2005,n/a,n/a,https://old.nasdaq.com/symbol/igd
IDE,"Voya Infrastructure, Industrials and Materials Fund",8.53,$164.45M,2010,n/a,n/a,https://old.nasdaq.com/symbol/ide
IID,Voya International High Dividend Equity Income Fund,4.02,$33.87M,2007,n/a,n/a,https://old.nasdaq.com/symbol/iid
IRR,Voya Natural Resources Equity Income Fund,2.61,$59.34M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/irr
PPR,Voya Prime Rate Trust,3.91,$577.85M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ppr
VMC,Vulcan Materials Company,101.24,$13.41B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/vmc
WTI,"W&T Offshore, Inc.",2.72,$385.34M,2005,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/wti
WPC,W. P. Carey Inc.,58.97,$10.17B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wpc
WRB,W.R. Berkley Corporation,51.92,$9.28B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wrb
WRB^B,W.R. Berkley Corporation,24.77,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^b
WRB^C,W.R. Berkley Corporation,25.42,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^c
WRB^D,W.R. Berkley Corporation,25.29,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^d
WRB^E,W.R. Berkley Corporation,25.63,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^e
WRB^F,W.R. Berkley Corporation,23.81,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wrb^f
GRA,W.R. Grace & Co.,49.84,$3.3B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/gra
GWW,"W.W. Grainger, Inc.",290.92,$15.55B,n/a,Consumer Services,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/gww
WNC,Wabash National Corporation,9.01,$476.15M,1991,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/wnc
WBC,Wabco Holdings Inc.,136.31,$7B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/wbc
WDR,"Waddell & Reed Financial, Inc.",13.73,$901M,1998,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/wdr
WD,"Walker & Dunlop, Inc.",40.26,$1.25B,2010,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wd
WMT,Walmart Inc.,127.66,$361.75B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/wmt
DIS,Walt Disney Company (The),116.85,$211.06B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/dis
HCC,"Warrior Met Coal, Inc.",14.57,$745.51M,2017,Energy,Coal Mining,https://old.nasdaq.com/symbol/hcc
WPG,Washington Prime Group Inc.,0.6851,$128.36M,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wpg
WPG^H,Washington Prime Group Inc.,7.3,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wpg^h
WPG^I,Washington Prime Group Inc.,7.11,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wpg^i
WRE,Washington Real Estate Investment Trust,20.64,$1.7B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wre
WCN,"Waste Connections, Inc.",91.59,$24.08B,n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wcn
WM,"Waste Management, Inc.",99.66,$42.06B,n/a,Public Utilities,Environmental Services,https://old.nasdaq.com/symbol/wm
WAT,Waters Corporation,188.24,$11.65B,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/wat
WSO,"Watsco, Inc.",162.94,$6.25B,n/a,Consumer Durables,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wso
WSO.B,"Watsco, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wso.b
WTS,"Watts Water Technologies, Inc.",78.78,$2.66B,1986,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/wts
W,Wayfair Inc.,153.84,$14.56B,2014,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/w
WBS,Webster Financial Corporation,25.13,$2.27B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wbs
WBS^F,Webster Financial Corporation,24.82,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wbs^f
WEC,"WEC Energy Group, Inc.",87.62,$27.64B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/wec
WEI,Weidai Ltd.,1.48,$104.26M,2018,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/wei
WRI,Weingarten Realty Investors,17.66,$2.26B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wri
WMK,"Weis Markets, Inc.",57.03,$1.53B,n/a,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/wmk
WBT,"Welbilt, Inc.",5.22,$738.62M,2016,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/wbt
WFC,Wells Fargo & Company,25.41,$104.18B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/wfc
WFC^L,Wells Fargo & Company,1333.95,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^l
WFC^N,Wells Fargo & Company,24.6326,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^n
WFC^O,Wells Fargo & Company,24.51,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^o
WFC^P,Wells Fargo & Company,24.72,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^p
WFC^Q,Wells Fargo & Company,24.61,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^q
WFC^R,Wells Fargo & Company,26.17,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^r
WFC^T,Wells Fargo & Company,25.56,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^t
WFC^V,Wells Fargo & Company,25.57,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^v
WFC^W,Wells Fargo & Company,25.12,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^w
WFC^X,Wells Fargo & Company,24.94,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^x
WFC^Y,Wells Fargo & Company,25.42,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^y
WFC^Z,Wells Fargo & Company,23.02,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/wfc^z
EOD,Wells Fargo Global Dividend Opportunity Fund,4.15,$182.45M,2007,n/a,n/a,https://old.nasdaq.com/symbol/eod
WELL,Welltower Inc.,45.13,$18.84B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/well
WCC,"WESCO International, Inc.",28.1,$1.18B,1999,Consumer Non-Durables,Telecommunications Equipment,https://old.nasdaq.com/symbol/wcc
WST,"West Pharmaceutical Services, Inc.",218.4,$16.07B,n/a,Basic Industries,Specialty Chemicals,https://old.nasdaq.com/symbol/wst
WAL,Western Alliance Bancorporation,33.52,$3.38B,2005,Finance,Major Banks,https://old.nasdaq.com/symbol/wal
WALA,Western Alliance Bancorporation,24.95,n/a,2016,Finance,Major Banks,https://old.nasdaq.com/symbol/wala
WEA,Western Asset Bond Fund,12.74,$151.14M,2002,n/a,n/a,https://old.nasdaq.com/symbol/wea
TLI,Western Asset Corporate Loan Fund Inc,8.05,$79.72M,1998,n/a,n/a,https://old.nasdaq.com/symbol/tli
EMD,Western Asset Emerging Markets Debt Fund Inc,11.36,$690.07M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/emd
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,15.55,$232.33M,2009,n/a,n/a,https://old.nasdaq.com/symbol/gdo
EHI,Western Asset Global High Income Fund Inc,8.71,$384.17M,2003,n/a,n/a,https://old.nasdaq.com/symbol/ehi
HIX,Western Asset High Income Fund II Inc.,5.46,$464.95M,1998,n/a,n/a,https://old.nasdaq.com/symbol/hix
HIO,"Western Asset High Income Opportunity Fund, Inc.",4.42,$565.54M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/hio
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,13.21,$300.52M,2010,n/a,n/a,https://old.nasdaq.com/symbol/hyi
SBI,Western Asset Intermediate Muni Fund Inc,8.17,$115.05M,1992,n/a,n/a,https://old.nasdaq.com/symbol/sbi
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,21,$227.63M,2009,n/a,n/a,https://old.nasdaq.com/symbol/igi
PAI,Western Asset Investment Grade Income Fund Inc.,14.01,$133.14M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pai
MMU,"Western Asset Managed Municipals Fund, Inc.",11.5,$498.73M,1992,n/a,n/a,https://old.nasdaq.com/symbol/mmu
WMC,Western Asset Mortgage Capital Corporation,2.13,$113.79M,2012,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wmc
DMO,Western Asset Mortgage Opportunity Fund Inc.,13.05,$137.25M,2010,n/a,n/a,https://old.nasdaq.com/symbol/dmo
MTT,Western Asset Municipal Defined Opportunity Trust Inc,19.04,$232.3M,2009,n/a,n/a,https://old.nasdaq.com/symbol/mtt
MHF,"Western Asset Municipal High Income Fund, Inc.",6.8,$147.1M,1988,n/a,n/a,https://old.nasdaq.com/symbol/mhf
MNP,"Western Asset Municipal Partners Fund, Inc.",13.44,$130.62M,1993,n/a,n/a,https://old.nasdaq.com/symbol/mnp
GFY,Western Asset Variable Rate Strategic Fund Inc.,14.23,$63.59M,2004,n/a,n/a,https://old.nasdaq.com/symbol/gfy
WIW,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,10.37,$634.48M,2004,n/a,n/a,https://old.nasdaq.com/symbol/wiw
WIA,Western Asset/Claymore U.S. Treasury Inflation Prot Secs Fd,11.05,$322.14M,2003,n/a,n/a,https://old.nasdaq.com/symbol/wia
WES,"Western Midstream Partners, LP",8.22,$3.65B,2012,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/wes
WU,Western Union Company (The),19.4,$7.97B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wu
WAB,Westinghouse Air Brake Technologies Corporation,56.64,$10.78B,n/a,Capital Goods,Railroads,https://old.nasdaq.com/symbol/wab
WLK,Westlake Chemical Corporation,43.9,$5.6B,2004,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/wlk
WLKP,Westlake Chemical Partners LP,18,$633.5M,2014,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/wlkp
WBK,Westpac Banking Corporation,10.16,$36.67B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/wbk
WRK,Westrock Company,25.88,$6.71B,2015,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/wrk
WHG,Westwood Holdings Group Inc,18.72,$156.73M,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/whg
WEX,WEX Inc.,135.38,$5.89B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wex
WY,Weyerhaeuser Company,19.17,$14.3B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wy
WPM,Wheaton Precious Metals Corp.,45.24,$20.28B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/wpm
WHR,Whirlpool Corporation,118.59,$7.37B,n/a,Consumer Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/whr
WTM,"White Mountains Insurance Group, Ltd.",912.32,$2.83B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/wtm
WSR,Whitestone REIT,5.72,$241.02M,2010,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/wsr
WLL,Whiting Petroleum Corporation,1.02,$93.24M,2003,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/wll
WOW,"WideOpenWest, Inc.",5.2,$450.63M,2017,Consumer Services,Television Services,https://old.nasdaq.com/symbol/wow
WMB,"Williams Companies, Inc. (The)",19.58,$23.75B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/wmb
WSM,"Williams-Sonoma, Inc.",70.28,$5.43B,n/a,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/wsm
WGO,"Winnebago Industries, Inc.",53,$1.79B,n/a,Consumer Non-Durables,Homebuilding,https://old.nasdaq.com/symbol/wgo
WIT,Wipro Limited,2.93,$16.67B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/wit
WNS,WNS (Holdings) Limited,42.77,$2.13B,2006,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/wns
WWW,"Wolverine World Wide, Inc.",19.7,$1.6B,n/a,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/www
WF,Woori Bank,20.21,$4.87B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/wf
WK,Workiva Inc.,41.12,$1.94B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/wk
INT,World Fuel Services Corporation,24.28,$1.54B,n/a,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/int
WWE,"World Wrestling Entertainment, Inc.",43.56,$3.37B,n/a,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/wwe
WOR,"Worthington Industries, Inc.",27.37,$1.52B,n/a,Capital Goods,Steel/Iron Ore,https://old.nasdaq.com/symbol/wor
WPP,WPP plc,36.28,$8.89B,n/a,Technology,Advertising,https://old.nasdaq.com/symbol/wpp
WPX,"WPX Energy, Inc.",5.98,$3.35B,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/wpx
WYND,"Wyndham Destinations, Inc.",27.7,$2.36B,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/wynd
WH,"Wyndham Hotels & Resorts, Inc.",44.42,$4.14B,2018,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/wh
XYF,X Financial,0.76,$121.85M,2018,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/xyf
XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust,4.71,$60.1M,2017,n/a,n/a,https://old.nasdaq.com/symbol/xflt
