Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,19.93,$300.64M,2004,n/a,n/a,https://old.nasdaq.com/symbol/eto
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,13.02,$993.43M,2004,n/a,n/a,https://old.nasdaq.com/symbol/etg
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,13.42,$356.63M,2005,n/a,n/a,https://old.nasdaq.com/symbol/etb
EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund,8.98,$87.39M,2010,n/a,n/a,https://old.nasdaq.com/symbol/exd
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,10.51,$1.58B,2006,n/a,n/a,https://old.nasdaq.com/symbol/ety
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,6.96,$2.11B,2007,n/a,n/a,https://old.nasdaq.com/symbol/exg
ECT,ECA Marcellus Trust I,0.5009,$8.82M,2010,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ect
ECL,Ecolab Inc.,204.89,$59.25B,n/a,Basic Industries,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/ecl
EC,Ecopetrol S.A.,10.55,$21.69B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ec
EPC,Edgewell Personal Care,27.43,$1.49B,n/a,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/epc
EIX,Edison International,57.18,$20.8B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eix
EW,Edwards Lifesciences Corporation,216.43,$45.88B,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/ew
EP^C,El Paso Corporation,46.1,n/a,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ep^c
EE,El Paso Electric Company,68.12,$2.78B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ee
ELAN,Elanco Animal Health Incorporated,19.71,$7.86B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/elan
ELAT,Elanco Animal Health Incorporated,35.8,n/a,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/elat
ESTC,Elastic N.V.,71.5,$5.84B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/estc
EGO,Eldorado Gold Corporation,8.81,$1.47B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ego
ESI,Element Solutions Inc.,10.42,$2.59B,2014,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/esi
ELVT,"Elevate Credit, Inc.",1.86,$79.24M,2017,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/elvt
LLY,Eli Lilly and Company,157.96,$151.08B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lly
EFC,Ellington Financial Inc.,10.26,$449.18M,2010,Finance,Real Estate,https://old.nasdaq.com/symbol/efc
EFC^A,Ellington Financial Inc.,19.34,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/efc^a
EARN,Ellington Residential Mortgage REIT,9.29,$114.45M,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/earn
AKO.A,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ako.a
AKO.B,Embotelladora Andina S.A.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ako.b
ERJ,Embraer S.A.,4.64,$853.17M,2000,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/erj
EME,"EMCOR Group, Inc.",61.96,$3.4B,n/a,Capital Goods,Engineering & Construction,https://old.nasdaq.com/symbol/eme
EEX,"Emerald Holding, Inc.",1.87,$133.6M,2017,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/eex
EBS,"Emergent Biosolutions, Inc.",89.52,$4.69B,2006,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ebs
EMR,Emerson Electric Company,56.42,$33.71B,n/a,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/emr
ESRT,"Empire State Realty Trust, Inc.",7.4,$2.6B,2013,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/esrt
EIG,Employers Holdings Inc,28.95,$879.31M,2007,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/eig
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),3.48,$152.26M,2007,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/edn
ENBL,"Enable Midstream Partners, LP",4.08,$1.78B,2014,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/enbl
ENB,Enbridge Inc,32,$64.8B,n/a,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/enb
ENBA,Enbridge Inc,23.55,n/a,2018,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/enba
EHC,Encompass Health Corporation,70.02,$6.96B,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/ehc
DAVA,Endava plc,47.24,$2.6B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/dava
EXK,Endeavour Silver Corporation,1.77,$254.59M,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/exk
ENIA,Enel Americas S.A.,7.79,$11.85B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/enia
ENIC,Enel Chile S.A.,3.86,$5.34B,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/enic
ENR,"Energizer Holdings, Inc.",43.63,$2.99B,2015,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/enr
ENR^A,"Energizer Holdings, Inc.",92.45,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/enr^a
ET,Energy Transfer L.P.,7.81,$21.04B,1996,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/et
ETP^C,"Energy Transfer Operating, L.P.",19.75,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/etp^c
ETP^D,"Energy Transfer Operating, L.P.",20.15,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/etp^d
ETP^E,"Energy Transfer Operating, L.P.",20.755,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/etp^e
EPAC,Enerpac Tool Group Corp.,15.79,$943.43M,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/epac
ERF,Enerplus Corporation,2.86,$636.53M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/erf
ENS,Enersys,61.15,$2.59B,2004,Consumer Non-Durables,Telecommunications Equipment,https://old.nasdaq.com/symbol/ens
E,ENI S.p.A.,18.74,$33.47B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/e
ENLC,"EnLink Midstream, LLC",1.81,$885.56M,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/enlc
EBF,"Ennis, Inc.",16.73,$436.65M,n/a,Consumer Services,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/ebf
ENVA,"Enova International, Inc.",12.47,$374.59M,2014,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/enva
NPO,EnPro Industries,45.04,$924.02M,n/a,Basic Industries,Metal Fabrications,https://old.nasdaq.com/symbol/npo
ETM,Entercom Communications Corp.,1.27,$170.97M,1999,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/etm
EAB,"Entergy Arkansas, LLC",25.4101,n/a,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eab
EAE,"Entergy Arkansas, LLC",25.46,n/a,2013,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eae
EAI,"Entergy Arkansas, LLC",25.95,n/a,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/eai
ETR,Entergy Corporation,99.42,$19.9B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/etr
ELC,"Entergy Louisiana, Inc.",26,n/a,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elc
ELJ,"Entergy Louisiana, Inc.",25.5686,n/a,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elj
ELU,"Entergy Louisiana, Inc.",25.27,n/a,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/elu
EMP,"Entergy Mississippi, LLC",26,n/a,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/emp
ENJ,"Entergy New Orleans, LLC",25.52,n/a,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/enj
ENO,"Entergy New Orleans, LLC",25.66,n/a,2016,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/eno
ETI^,Entergy Texas Inc,25.3258,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/eti^
EZT,Entergy Texas Inc,26.44,n/a,2014,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ezt
EPD,Enterprise Products Partners L.P.,18.17,$39.72B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/epd
EVC,Entravision Communications Corporation,1.52,$127.83M,2000,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/evc
ENV,"Envestnet, Inc",68.35,$3.66B,2010,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/env
NVST,Envista Holdings Corporation,15.86,$2.53B,2019,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvst
EVA,"Enviva Partners, LP",32.52,$1.09B,2015,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/eva
ENZ,"Enzo Biochem, Inc.",2.91,$138.39M,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/enz
EOG,"EOG Resources, Inc.",52.44,$30.52B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/eog
EPAM,"EPAM Systems, Inc.",221.93,$12.35B,2012,Technology,EDP Services,https://old.nasdaq.com/symbol/epam
EPR,EPR Properties,28.53,$2.21B,1997,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/epr
EPR^C,EPR Properties,17.95,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/epr^c
EPR^E,EPR Properties,25.39,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/epr^e
EPR^G,EPR Properties,17.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/epr^g
EQM,"EQM Midstream Partners, LP",18.93,$3.93B,2012,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/eqm
EQT,EQT Corporation,12.88,$3.29B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/eqt
EFX,"Equifax, Inc.",146.1,$17.73B,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/efx
EQNR,Equinor ASA,14.39,$47.54B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/eqnr
EQH,"Equitable Holdings, Inc.",18.18,$8.19B,2018,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/eqh
EQH^A,"Equitable Holdings, Inc.",22.09,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/eqh^a
ETRN,Equitrans Midstream Corporation,7.82,$1.8B,2018,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/etrn
EQC,Equity Commonwealth,33.19,$4.03B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eqc
EQC^D,Equity Commonwealth,27.44,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/eqc^d
ELS,"Equity Lifestyle Properties, Inc.",60.34,$10.99B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/els
EQR,Equity Residential,60.46,$22.5B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eqr
EQS,"Equus Total Return, Inc.",1.02,$13.79M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/eqs
ERA,"Era Group, Inc.",5,$107.63M,n/a,Transportation,Transportation Services,https://old.nasdaq.com/symbol/era
EROS,Eros International PLC,3.08,$405.72M,2013,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/eros
ESE,ESCO Technologies Inc.,79.89,$2.08B,n/a,Capital Goods,Telecommunications Equipment,https://old.nasdaq.com/symbol/ese
ESNT,Essent Group Ltd.,29.06,$2.87B,2013,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/esnt
EPRT,"Essential Properties Realty Trust, Inc.",13.23,$1.22B,2018,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/eprt
WTRG,"Essential Utilities, Inc.",41.23,$10.1B,n/a,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/wtrg
WTRU,"Essential Utilities, Inc.",56.02,n/a,2019,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/wtru
ESS,"Essex Property Trust, Inc.",240.6,$15.74B,1994,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ess
EL,"Estee Lauder Companies, Inc. (The)",178.25,$64.17B,1995,Consumer Non-Durables,Package Goods/Cosmetics,https://old.nasdaq.com/symbol/el
ETH,Ethan Allen Interiors Inc.,11.43,$286.36M,1993,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/eth
EURN,Euronav NV,9.91,$2.13B,2015,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/eurn
EEA,"European Equity Fund, Inc. (The)",7.49,$56.74M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/eea
EB,"Eventbrite, Inc.",8.01,$697.87M,2018,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/eb
EVR,Evercore Inc.,53.78,$2.18B,2006,Finance,Investment Managers,https://old.nasdaq.com/symbol/evr
RE,"Everest Re Group, Ltd.",180.36,$7.21B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/re
EVRG,"Evergy, Inc.",58.92,$13.36B,2018,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/evrg
EVRI,Everi Holdings Inc.,4.84,$409.27M,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/evri
ES,Eversource Energy,79.8,$26.85B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/es
EVTC,"Evertec, Inc.",27.44,$1.97B,2013,Technology,EDP Services,https://old.nasdaq.com/symbol/evtc
EVH,"Evolent Health, Inc",7.97,$681.24M,2015,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/evh
AQUA,Evoqua Water Technologies Corp.,18.36,$2.15B,2017,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/aqua
XAN,Exantas Capital Corp.,2.19,$70.17M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/xan
XAN^C,Exantas Capital Corp.,10.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/xan^c
EXPR,"Express, Inc.",1.81,$116.67M,2010,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/expr
EXTN,Exterran Corporation,5.1,$169.07M,2015,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/extn
EXR,Extra Space Storage Inc,87.13,$11.25B,2004,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/exr
XOM,Exxon Mobil Corporation,45.34,$191.81B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/xom
FNB,F.N.B. Corporation,7.13,$2.3B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/fnb
FNB^E,F.N.B. Corporation,26.5,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/fnb^e
FN,Fabrinet,58.26,$2.14B,2010,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/fn
FDS,FactSet Research Systems Inc.,291.31,$11.03B,1996,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/fds
FICO,Fair Isaac Corporation,366.67,$10.63B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/fico
SFUN,Fang Holdings Limited,0.9327,$83.7M,2010,Technology,EDP Services,https://old.nasdaq.com/symbol/sfun
FPAC,Far Point Acquisition Corporation,10.17,$804.07M,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/fpac
FPAC.U,Far Point Acquisition Corporation,n/a,n/a,2018,n/a,n/a,https://old.nasdaq.com/symbol/fpac.u
FPAC.WS,Far Point Acquisition Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/fpac.ws
FTCH,Farfetch Limited,14.4,$4.89B,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ftch
FPI,Farmland Partners Inc.,6.71,$240.15M,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/fpi
FPI^B,Farmland Partners Inc.,22.1492,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/fpi^b
FSLY,"Fastly, Inc.",39.05,$3.76B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/fsly
FBK,FB Financial Corporation,22.23,$713.18M,2016,Finance,Major Banks,https://old.nasdaq.com/symbol/fbk
FFG,"FBL Financial Group, Inc.",36.34,$895.49M,1996,Finance,Life Insurance,https://old.nasdaq.com/symbol/ffg
AGM,Federal Agricultural Mortgage Corporation,59.73,$640.84M,n/a,Finance,Finance Companies,https://old.nasdaq.com/symbol/agm
AGM.A,Federal Agricultural Mortgage Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/agm.a
AGM^A,Federal Agricultural Mortgage Corporation,24.98,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/agm^a
AGM^C,Federal Agricultural Mortgage Corporation,26.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/agm^c
AGM^D,Federal Agricultural Mortgage Corporation,24.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/agm^d
FRT,Federal Realty Investment Trust,78.82,$5.96B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/frt
FRT^C,Federal Realty Investment Trust,24.43,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/frt^c
FSS,Federal Signal Corporation,28.17,$1.7B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/fss
FHI,"Federated Hermes, Inc.",21.54,$2.17B,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/fhi
FMN,Federated Premier Municipal Income Fund,13.28,$152.68M,2002,n/a,n/a,https://old.nasdaq.com/symbol/fmn
FDX,FedEx Corporation,119.19,$31.14B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/fdx
RACE,Ferrari N.V.,162.76,$40.38B,2015,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/race
FOE,Ferro Corporation,11.73,$964.71M,n/a,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/foe
FG,FGL Holdings,10.52,$2.34B,2017,Finance,Life Insurance,https://old.nasdaq.com/symbol/fg
FG.WS,FGL Holdings,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/fg.ws
FCAU,Fiat Chrysler Automobiles N.V.,8.47,$17.09B,2014,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/fcau
FNF,"Fidelity National Financial, Inc.",27.38,$7.45B,2014,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/fnf
FIS,"Fidelity National Information Services, Inc.",136.34,$84.24B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/fis
FMO,Fiduciary/Claymore Energy Infrastructure Fund,1.9,$67.34M,2004,n/a,n/a,https://old.nasdaq.com/symbol/fmo
FINV,FinVolution Group,1.61,$492.25M,2017,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/finv
FAF,First American Corporation (The),47.49,$5.29B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/faf
FBP,First BanCorp.,5.23,$1.14B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/fbp
FCF,First Commonwealth Financial Corporation,7.9,$775.26M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/fcf
FHN,First Horizon National Corporation,8.53,$2.66B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/fhn
FHN^A,First Horizon National Corporation,24.91,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/fhn^a
FR,"First Industrial Realty Trust, Inc.",36.25,$4.61B,1994,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/fr
AG,First Majestic Silver Corp.,9.26,$1.94B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ag
FRC,FIRST REPUBLIC BANK,101.08,$17.33B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/frc
FRC^F,FIRST REPUBLIC BANK,25.28,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/frc^f
FRC^G,FIRST REPUBLIC BANK,25.76,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/frc^g
FRC^H,FIRST REPUBLIC BANK,25.46,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/frc^h
FRC^I,FIRST REPUBLIC BANK,26.11,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/frc^i
FRC^J,FIRST REPUBLIC BANK,23.75,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/frc^j
FFA,First Trust,13.65,$272.77M,2004,n/a,n/a,https://old.nasdaq.com/symbol/ffa
FMY,First Trust,13.25,$55.82M,2005,n/a,n/a,https://old.nasdaq.com/symbol/fmy
FDEU,First Trust Dynamic Europe Equity Income Fund,9.54,$164.39M,2015,n/a,n/a,https://old.nasdaq.com/symbol/fdeu
FIF,First Trust Energy Infrastructure Fund,10.5385,$184.95M,2011,n/a,n/a,https://old.nasdaq.com/symbol/fif
FSD,First Trust High Income Long Short Fund,12.99,$446.57M,2010,n/a,n/a,https://old.nasdaq.com/symbol/fsd
FPF,First Trust Intermediate Duration Preferred & Income Fund,20.35,$1.24B,2013,n/a,n/a,https://old.nasdaq.com/symbol/fpf
FEI           ,First Trust MLP and Energy Income Fund,5.95,$279.69M,2012,n/a,n/a,https://old.nasdaq.com/symbol/fei
FPL,First Trust New Opportunities MLP & Energy Fund,4.49,$115.39M,2014,n/a,n/a,https://old.nasdaq.com/symbol/fpl
FIV,First Trust Senior Floating Rate 2022 Target Term Fund,8,$286.65M,2016,n/a,n/a,https://old.nasdaq.com/symbol/fiv
FCT,First Trust Senior Floating Rate Income Fund II,10.44,$278.72M,2004,n/a,n/a,https://old.nasdaq.com/symbol/fct
FGB,First Trust Specialty Finance and Financial Opportunities Fund,3.3185,$47.66M,2007,n/a,n/a,https://old.nasdaq.com/symbol/fgb
FEO,First Trust/Aberdeen Emerging Opportunity Fund,10.73,$54.26M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/feo
FAM,First Trust/Aberdeen Global Opportunity Income Fund,9.26,$118.12M,2006,n/a,n/a,https://old.nasdaq.com/symbol/fam
FE,FirstEnergy Corp.,41.11,$22.27B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/fe
FIT,"Fitbit, Inc.",6.48,$1.73B,2015,Technology,Computer Manufacturing,https://old.nasdaq.com/symbol/fit
FPH,"Five Point Holdings, LLC",5.42,$803.86M,2017,Finance,Real Estate,https://old.nasdaq.com/symbol/fph
FVRR,Fiverr International Ltd.,59.15,$1.89B,2019,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/fvrr
FBC,"Flagstar Bancorp, Inc.",26.66,$1.51B,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/fbc
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,24.2,$463.96M,2013,n/a,n/a,https://old.nasdaq.com/symbol/dfp
PFD,Flaherty & Crumrine Preferred and Income Fund Inco,13.8,$155.59M,1991,n/a,n/a,https://old.nasdaq.com/symbol/pfd
PFO,Flaherty & Crumrine Preferred and Income Opportuni,11.15,$141.24M,1992,n/a,n/a,https://old.nasdaq.com/symbol/pfo
FFC,Flaherty & Crumrine Preferred and Income Securitie,19.35,$860.83M,2003,n/a,n/a,https://old.nasdaq.com/symbol/ffc
FLC,Flaherty & Crumrine Total Return Fund Inc,19.23,$192.04M,2003,n/a,n/a,https://old.nasdaq.com/symbol/flc
FLT,"FleetCor Technologies, Inc.",237.77,$19.93B,2010,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/flt
FLNG,FLEX LNG Ltd.,4.54,$245.66M,2019,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/flng
FND,"Floor & Decor Holdings, Inc.",47.7,$4.88B,2017,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/fnd
FTK,"Flotek Industries, Inc.",0.9246,$54.51M,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/ftk
FLO,"Flowers Foods, Inc.",23.2,$4.91B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/flo
FLS,Flowserve Corporation,25.39,$3.3B,n/a,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/fls
FLR,Fluor Corporation,10.42,$1.46B,n/a,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/flr
FLY,Fly Leasing Limited,6.12,$186.54M,2007,n/a,n/a,https://old.nasdaq.com/symbol/fly
FEAC,Flying Eagle Acquisition Corp.,10.2,$879.75M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/feac
FEAC.U,Flying Eagle Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/feac.u
FEAC.WS,Flying Eagle Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/feac.ws
FMC,FMC Corporation,90.83,$11.76B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/fmc
FMX,Fomento Economico Mexicano S.A.B. de C.V.,65.94,$117.97B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/fmx
FL,"Foot Locker, Inc.",27,$2.81B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/fl
F,Ford Motor Company,5.31,$21.12B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/f
F^B,Ford Motor Company,19.07,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/f^b
F^C,Ford Motor Company,17.58,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/f^c
FOR,Forestar Group Inc,14.31,$687.4M,2017,Finance,Real Estate,https://old.nasdaq.com/symbol/for
FTS,Fortis Inc.,37.28,$17.31B,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/fts
FTV,Fortive Corporation,59.19,$19.94B,2016,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/ftv
FTV^A,Fortive Corporation,733.45,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ftv^a
FTAI,Fortress Transportation and Infrastructure Investors LLC,9.59,$816.25M,2015,n/a,n/a,https://old.nasdaq.com/symbol/ftai
FTAI^A,Fortress Transportation and Infrastructure Investors LLC,18.03,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ftai^a
FTAI^B,Fortress Transportation and Infrastructure Investors LLC,18.1053,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ftai^b
FVAC.U,Fortress Value Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/fvac.u
